Rk,Player,G,Season,Age,Team,PLAY_G,PLAY_GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PLAY_PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,-9999
1101,Romeo Langford,7,2019-20,20,BOS,7,0,6.6,0.6,1.4,0.4,1.1,0.1,0.3,0.1,0.3,0.0,0.4,0.4,0.3,0.1,0.0,0.3,0.6,1.4,.400,.375,.500,.500,.460,.450,G,langfro01
1102,Romeo Langford,4,2020-21,21,BOS,4,2,27.3,3.3,8.0,1.8,3.8,1.5,4.3,1.0,1.0,1.3,1.3,2.5,1.3,0.8,0.5,0.3,0.5,9.0,.406,.467,.353,1.000,.533,.500,G,langfro01
1103,Shane Larkin,11,2017-18,25,BOS,11,0,14.0,1.5,3.2,1.1,2.0,0.4,1.2,0.5,0.5,0.1,0.9,1.0,1.8,0.5,0.0,0.5,1.4,3.7,.457,.545,.308,1.000,.551,.514,G,larkish01
1104,Zach LaVine,4,2021-22,26,CHI,4,4,38.3,6.8,15.8,4.5,9.8,2.3,6.0,3.5,3.8,0.0,5.3,5.3,6.0,0.8,0.3,3.0,2.3,19.3,.429,.462,.375,.933,.553,.500,G-F,lavinza01
1105,Ty Lawson,7,2011-12,24,DEN,7,7,34.6,8.0,15.6,6.7,11.6,1.3,4.0,1.7,2.7,0.6,2.0,2.6,6.0,1.0,0.1,1.1,1.7,19.0,.514,.580,.321,.632,.567,.555,G,lawsoty01
1106,Ty Lawson,6,2012-13,25,DEN,6,6,39.3,8.0,18.2,7.3,14.7,0.7,3.5,4.7,5.5,0.8,2.5,3.3,8.0,1.7,0.0,2.2,2.2,21.3,.440,.500,.190,.848,.518,.459,G,lawsoty01
1107,Ty Lawson,7,2015-16,28,IND,7,0,10.6,0.9,2.6,0.9,2.1,0.0,0.4,0.6,0.9,0.1,0.9,1.0,1.4,0.4,0.0,0.9,1.1,2.3,.333,.400,.000,.667,.388,.333,G,lawsoty01
1108,Ty Lawson,5,2017-18,30,WAS,5,0,19.2,1.8,5.2,0.8,3.6,1.0,1.6,1.2,1.2,0.4,2.2,2.6,3.0,0.6,0.0,0.6,1.2,5.8,.346,.222,.625,1.000,.506,.442,G,lawsoty01
1109,Jake Layman,6,2018-19,24,POR,6,0,3.3,0.2,1.2,0.2,0.3,0.0,0.8,0.5,0.7,0.2,0.5,0.7,0.0,0.0,0.0,0.0,0.5,0.8,.143,.500,.000,.750,.285,.143,F,laymaja01
1110,Courtney Lee,4,2012-13,27,BOS,4,0,9.8,0.3,1.3,0.3,0.8,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.8,1.5,.200,.333,.000,1.000,.444,.200,G,leeco01
1111,Courtney Lee,7,2013-14,28,MEM,7,7,32.0,3.6,8.6,2.7,5.9,0.9,2.7,2.0,2.6,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0,.417,.463,.316,.778,.515,.467,G,leeco01
1112,Courtney Lee,11,2014-15,29,MEM,11,11,33.4,5.0,9.1,3.7,6.4,1.3,2.7,2.0,2.1,0.3,2.3,2.5,2.2,1.1,0.0,1.2,2.2,13.3,.550,.586,.467,.957,.663,.620,G,leeco01
1113,Courtney Lee,7,2015-16,30,CHO,7,7,36.7,3.0,7.3,2.4,6.0,0.6,1.3,2.0,2.1,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6,.412,.405,.444,.933,.521,.451,G,leeco01
1114,Damion Lee,16,2021-22,29,GSW,16,0,7.8,0.8,2.1,0.6,1.1,0.3,1.0,0.1,0.2,0.3,1.3,1.6,0.4,0.1,0.0,0.4,0.5,2.0,.382,.500,.250,.667,.453,.441,G,leeda03
1115,David Lee,6,2012-13,29,GSW,6,1,10.8,2.2,5.5,2.2,5.5,0.0,0.0,0.7,1.0,1.0,3.7,4.7,0.8,0.5,0.2,0.8,0.8,5.0,.394,.394,,.667,.421,.394,F,leeda02
1116,David Lee,7,2013-14,30,GSW,7,7,31.0,5.9,11.0,5.9,11.0,0.0,0.0,2.1,2.7,3.4,5.7,9.1,2.6,0.6,0.0,2.4,4.0,13.9,.532,.532,,.789,.568,.532,F,leeda02
1117,David Lee,13,2014-15,31,GSW,13,0,8.2,1.2,3.1,1.2,3.1,0.0,0.0,0.6,1.2,0.8,1.8,2.6,0.6,0.2,0.2,0.2,1.3,3.1,.400,.400,,.533,.429,.400,F,leeda02
1118,David Lee,15,2016-17,33,SAS,15,4,16.3,1.7,3.2,1.7,3.1,0.0,0.1,0.7,1.1,1.3,2.5,3.8,0.7,0.3,0.3,0.4,1.3,4.1,.521,.532,.000,.647,.550,.521,F,leeda02
1119,Alex Len,5,2020-21,27,WAS,5,3,8.4,1.6,2.8,1.6,2.8,0.0,0.0,0.8,1.4,0.8,1.4,2.2,0.4,0.2,0.0,0.2,1.6,4.0,.571,.571,,.571,.585,.571,C,lenal01
1120,Kawhi Leonard,14,2011-12,20,SAS,14,14,27.1,3.2,6.4,1.9,3.6,1.3,2.9,0.9,1.1,1.3,4.6,5.9,0.6,1.2,0.4,0.9,1.6,8.6,.500,.540,.450,.813,.623,.600,F,leonaka01
1121,Kawhi Leonard,21,2012-13,21,SAS,21,21,36.9,5.5,10.0,4.4,7.2,1.1,2.8,1.5,2.3,2.4,6.7,9.0,1.0,1.8,0.5,1.1,1.9,13.5,.545,.605,.390,.633,.611,.600,F,leonaka01
1122,Kawhi Leonard,23,2013-14,22,SAS,23,23,32.0,5.3,10.4,4.0,7.2,1.3,3.2,2.3,3.1,1.3,5.4,6.7,1.7,1.7,0.6,1.3,2.9,14.3,.510,.552,.419,.736,.606,.575,F,leonaka01
1123,Kawhi Leonard,7,2014-15,23,SAS,7,7,35.7,7.4,15.6,5.9,11.9,1.6,3.7,3.9,5.0,1.9,5.6,7.4,2.6,1.1,0.6,2.1,2.6,20.3,.477,.494,.423,.771,.571,.528,F,leonaka01
1124,Kawhi Leonard,10,2015-16,24,SAS,10,10,33.9,8.3,16.6,6.6,12.7,1.7,3.9,4.2,5.1,1.4,4.9,6.3,2.8,2.6,1.4,1.6,2.1,22.5,.500,.520,.436,.824,.597,.551,F,leonaka01
1125,Kawhi Leonard,12,2016-17,25,SAS,12,12,35.8,8.8,16.8,6.8,12.3,2.1,4.6,7.9,8.5,1.6,6.2,7.8,4.6,1.7,0.5,2.2,1.8,27.7,.525,.551,.455,.931,.672,.587,F,leonaka01
1126,Kawhi Leonard,24,2018-19,27,TOR,24,24,39.1,10.1,20.7,7.8,14.6,2.3,6.0,8.0,9.0,2.3,6.8,9.1,3.9,1.7,0.7,3.1,2.3,30.5,.490,.536,.379,.884,.619,.545,F,leonaka01
1127,Kawhi Leonard,13,2019-20,28,LAC,13,13,39.3,10.1,20.6,8.2,15.0,1.8,5.6,6.2,7.2,1.8,7.5,9.3,5.5,2.3,0.8,2.5,2.2,28.2,.489,.549,.329,.862,.593,.534,F,leonaka01
1128,Kawhi Leonard,11,2020-21,29,LAC,11,11,39.3,11.1,19.4,8.9,13.8,2.2,5.5,6.0,6.8,2.0,5.7,7.7,4.4,2.1,0.8,2.2,2.6,30.4,.573,.645,.393,.880,.679,.629,F,leonaka01
1129,Meyers Leonard,4,2013-14,21,POR,4,0,2.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,.000,.000,,,.000,.000,C-F,leoname01
1130,Meyers Leonard,5,2014-15,22,POR,5,0,21.2,2.8,4.2,0.8,1.6,2.0,2.6,0.2,0.4,1.2,5.4,6.6,1.0,0.4,0.4,0.6,3.4,7.8,.667,.500,.769,.500,.891,.905,C-F,leoname01
1131,Meyers Leonard,11,2018-19,26,POR,11,2,15.5,3.1,5.9,1.8,2.9,1.3,3.0,0.3,0.8,0.5,3.1,3.6,1.1,0.2,0.1,0.4,2.5,7.7,.523,.625,.424,.333,.616,.631,C-F,leoname01
1132,Jon Leuer,5,2012-13,23,MEM,5,0,2.2,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.0,0.2,0.2,0.0,0.2,0.4,.500,.500,,,.500,.500,F,leuerjo01
1133,Jon Leuer,4,2014-15,25,MEM,4,0,2.3,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.8,1.3,0.0,0.0,0.0,0.0,0.3,1.0,.500,.500,,,.500,.500,F,leuerjo01
1134,Caris LeVert,5,2018-19,24,BRK,5,2,28.8,7.2,14.6,4.8,9.4,2.4,5.2,4.2,5.8,1.2,3.4,4.6,3.0,1.0,0.4,2.0,1.6,21.0,.493,.511,.462,.724,.612,.575,G-F,leverca01
1135,Caris LeVert,4,2019-20,25,BRK,4,4,35.0,6.8,18.3,4.5,13.0,2.3,5.3,4.5,6.3,2.0,4.0,6.0,9.5,1.3,0.3,3.3,1.8,20.3,.370,.346,.429,.720,.482,.432,G-F,leverca01
1136,Rashard Lewis,11,2012-13,33,MIA,11,0,4.3,0.7,1.8,0.7,1.5,0.0,0.4,0.1,0.2,0.1,0.5,0.6,0.4,0.2,0.2,0.5,0.5,1.5,.400,.500,.000,.500,.407,.400,F,lewisra02
1137,Rashard Lewis,18,2013-14,34,MIA,18,8,17.7,1.9,4.7,0.7,1.4,1.2,3.3,0.2,0.2,0.2,1.8,2.1,0.3,0.4,0.3,0.3,1.6,5.3,.412,.500,.373,.750,.547,.541,F,lewisra02
1138,DeAndre Liggins,8,2012-13,24,OKC,8,0,8.5,0.4,1.1,0.3,0.5,0.1,0.6,0.1,0.5,0.0,1.8,1.8,0.5,0.1,0.1,0.3,1.3,1.0,.333,.500,.200,.250,.372,.389,G,liggide01
1139,Damian Lillard,11,2013-14,23,POR,11,11,42.4,7.5,17.2,5.1,10.8,2.5,6.4,5.4,6.0,1.1,4.0,5.1,6.5,1.0,0.1,2.7,2.6,22.9,.439,.471,.386,.894,.578,.511,G,lillada01
1140,Damian Lillard,5,2014-15,24,POR,5,5,40.2,7.8,19.2,6.8,13.0,1.0,6.2,5.0,6.4,0.4,3.6,4.0,4.6,0.4,0.6,2.4,3.0,21.6,.406,.523,.161,.781,.491,.432,G,lillada01
1141,Damian Lillard,11,2015-16,25,POR,11,11,39.7,8.1,22.0,4.3,12.3,3.8,9.7,6.5,7.1,1.1,3.2,4.3,6.3,1.3,0.3,3.0,2.1,26.5,.368,.348,.393,.910,.527,.455,G,lillada01
1142,Damian Lillard,4,2016-17,26,POR,4,4,37.8,9.8,22.5,7.5,14.5,2.3,8.0,6.0,6.3,1.0,3.5,4.5,3.3,1.3,0.5,3.3,2.8,27.8,.433,.517,.281,.960,.550,.483,G,lillada01
1143,Damian Lillard,4,2017-18,27,POR,4,4,40.5,6.3,17.8,4.0,10.3,2.3,7.5,3.8,4.3,0.8,3.8,4.5,4.8,1.3,0.0,4.0,2.0,18.5,.352,.390,.300,.882,.471,.415,G,lillada01
1144,Damian Lillard,16,2018-19,28,POR,16,16,40.6,8.6,20.6,4.9,10.8,3.7,9.9,5.9,7.1,0.5,4.3,4.8,6.6,1.7,0.3,3.8,2.5,26.9,.418,.459,.373,.833,.566,.508,G,lillada01
1145,Damian Lillard,4,2019-20,29,POR,4,4,35.8,6.5,16.0,3.3,7.8,3.3,8.3,8.0,8.3,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.3,.406,.419,.394,.970,.618,.508,G,lillada01
1146,Damian Lillard,6,2020-21,30,POR,6,6,41.3,10.3,22.3,4.5,9.3,5.8,13.0,7.8,8.3,0.2,4.2,4.3,10.2,1.0,0.7,2.2,1.5,34.3,.463,.482,.449,.940,.660,.593,G,lillada01
1147,Jeremy Lin,4,2012-13,24,HOU,4,3,21.0,1.5,6.0,1.0,3.0,0.5,3.0,0.5,0.5,0.0,2.0,2.0,2.0,0.5,0.3,2.0,2.3,4.0,.250,.333,.167,1.000,.322,.292,G,linje01
1148,Jeremy Lin,6,2013-14,25,HOU,6,0,29.5,4.2,10.2,3.3,6.3,0.8,3.8,2.2,2.7,1.2,2.5,3.7,4.3,0.5,0.2,2.2,2.5,11.3,.410,.526,.217,.813,.500,.451,G,linje01
1149,Jeremy Lin,7,2015-16,27,CHO,7,0,27.0,3.7,9.0,3.3,7.0,0.4,2.0,4.6,5.6,0.4,1.9,2.3,2.6,0.7,0.0,1.6,3.0,12.4,.413,.469,.214,.821,.543,.437,G,linje01
1150,Jeremy Lin,8,2018-19,30,TOR,8,0,3.4,0.3,1.1,0.1,0.9,0.1,0.3,0.5,0.5,0.0,0.4,0.4,0.5,0.1,0.0,0.6,0.3,1.1,.222,.143,.500,1.000,.418,.278,G,linje01
1151,Shaun Livingston,12,2013-14,28,BRK,12,10,27.1,3.7,7.2,3.6,7.1,0.1,0.1,2.3,3.1,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7,.512,.506,1.000,.730,.567,.517,G,livinsh01
1152,Shaun Livingston,21,2014-15,29,GSW,21,0,17.9,2.0,3.8,2.0,3.7,0.0,0.0,1.0,1.2,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0,.532,.538,.000,.840,.583,.532,G,livinsh01
1153,Shaun Livingston,24,2015-16,30,GSW,24,7,21.4,3.4,7.0,3.4,7.0,0.0,0.0,1.3,1.5,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2,.488,.491,.000,.865,.532,.488,G,livinsh01
1154,Shaun Livingston,14,2016-17,31,GSW,14,0,15.7,2.4,4.2,2.4,4.2,0.0,0.0,0.4,0.5,0.7,1.4,2.1,1.4,0.4,0.1,0.7,1.7,5.2,.576,.576,,.714,.588,.576,G,livinsh01
1155,Shaun Livingston,21,2017-18,32,GSW,21,0,17.2,2.8,5.2,2.8,5.2,0.0,0.0,1.0,1.2,0.5,1.7,2.2,1.5,0.3,0.0,0.8,1.6,6.7,.536,.541,.000,.880,.579,.536,G,livinsh01
1156,Shaun Livingston,22,2018-19,33,GSW,22,2,14.6,1.5,3.4,1.5,3.3,0.0,0.1,1.0,1.1,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4.0,.453,.466,.000,.840,.517,.453,G,livinsh01
1157,Kevon Looney,21,2017-18,21,GSW,21,5,18.4,1.9,3.4,1.9,3.3,0.0,0.1,0.4,1.0,2.0,2.2,4.2,0.9,0.7,0.4,0.4,2.4,4.1,.542,.557,.000,.381,.529,.542,F-C,looneke01
1158,Kevon Looney,21,2018-19,22,GSW,21,1,20.6,3.0,4.4,3.0,4.4,0.0,0.0,1.0,1.4,2.0,2.5,4.5,1.0,0.6,0.5,0.6,2.4,7.1,.688,.688,,.724,.704,.688,F-C,looneke01
1159,Kevon Looney,22,2021-22,25,GSW,22,13,20.4,2.6,4.0,2.6,4.0,0.0,0.0,0.5,0.8,2.9,4.8,7.6,2.2,0.4,0.5,0.9,2.3,5.8,.659,.659,,.611,.662,.659,F-C,looneke01
1160,Brook Lopez,7,2012-13,24,BRK,7,7,37.6,8.3,17.6,8.1,17.4,0.1,0.1,5.6,6.3,4.1,3.3,7.4,1.4,0.9,3.0,2.3,2.9,22.3,.472,.467,1.000,.886,.548,.476,C,lopezbr01
1161,Brook Lopez,6,2014-15,26,BRK,6,6,39.0,7.2,14.5,7.2,14.5,0.0,0.0,5.5,6.7,3.3,5.7,9.0,0.8,0.7,2.2,1.0,3.0,19.8,.494,.494,,.825,.569,.494,C,lopezbr01
1162,Brook Lopez,15,2018-19,30,MIL,15,15,29.2,4.1,8.9,2.6,3.9,1.5,5.0,1.6,1.9,0.8,4.7,5.5,1.4,0.4,1.9,0.7,3.1,11.2,.455,.661,.293,.828,.572,.537,C,lopezbr01
1163,Brook Lopez,10,2019-20,31,MIL,10,10,32.8,6.1,11.4,4.0,6.1,2.1,5.3,1.5,2.0,1.9,3.6,5.5,0.5,1.0,1.3,1.2,2.7,15.8,.535,.656,.396,.750,.643,.627,C,lopezbr01
1164,Brook Lopez,23,2020-21,32,MIL,23,23,29.0,5.2,9.4,4.2,6.3,1.0,3.1,1.6,1.9,2.1,3.8,5.9,0.3,0.7,1.5,1.1,2.1,13.0,.548,.662,.319,.860,.632,.601,C,lopezbr01
1165,Brook Lopez,12,2021-22,33,MIL,12,12,27.7,4.2,8.5,3.7,6.2,0.5,2.3,1.8,1.9,2.3,3.7,5.9,0.7,0.5,1.5,0.9,2.8,10.6,.490,.595,.214,.913,.566,.520,C,lopezbr01
1166,Robin Lopez,11,2013-14,25,POR,11,11,33.4,3.9,8.0,3.9,8.0,0.0,0.0,2.2,3.3,4.3,4.9,9.2,0.8,0.5,1.8,1.0,3.6,10.0,.489,.489,,.667,.530,.489,C,lopezro01
1167,Robin Lopez,5,2014-15,26,POR,5,5,23.4,1.8,3.0,1.8,3.0,0.0,0.0,1.6,1.6,1.8,2.6,4.4,0.6,0.2,1.0,1.0,3.0,5.2,.600,.600,,1.000,.702,.600,C,lopezro01
1168,Robin Lopez,6,2016-17,28,CHI,6,6,27.0,5.7,8.7,5.7,8.7,0.0,0.0,1.3,1.3,4.7,2.5,7.2,0.8,0.5,1.0,1.3,2.2,12.7,.654,.654,,1.000,.684,.654,C,lopezro01
1169,Robin Lopez,5,2020-21,32,WAS,5,0,14.6,3.6,5.0,3.6,5.0,0.0,0.0,0.2,0.8,0.8,1.0,1.8,0.0,0.0,0.8,0.2,1.4,7.4,.720,.720,,.250,.691,.720,C,lopezro01
1170,Kevin Love,4,2014-15,26,CLE,4,4,26.8,4.3,10.3,2.0,5.0,2.3,5.3,3.5,4.8,1.5,5.5,7.0,2.5,0.3,0.5,1.5,3.0,14.3,.415,.400,.429,.737,.577,.524,F,loveke01
1171,Kevin Love,20,2015-16,27,CLE,20,19,30.7,4.6,12.0,2.3,6.4,2.3,5.6,3.2,3.8,1.7,7.1,8.8,2.1,0.5,0.4,1.4,1.7,14.7,.385,.359,.414,.840,.539,.481,F,loveke01
1172,Kevin Love,18,2016-17,28,CLE,18,18,32.1,5.3,12.1,2.5,5.9,2.8,6.2,3.5,4.2,2.0,8.6,10.6,1.7,1.2,0.9,1.7,2.6,16.8,.436,.421,.450,.840,.604,.550,F,loveke01
1173,Kevin Love,21,2017-18,29,CLE,21,21,31.4,5.2,13.2,3.5,8.2,1.7,5.0,2.8,3.0,2.3,7.9,10.2,1.6,0.7,0.4,2.0,2.8,14.9,.392,.424,.340,.922,.511,.457,F,loveke01
1174,Kyle Lowry,7,2013-14,27,TOR,7,7,38.7,6.3,15.6,3.9,9.4,2.4,6.1,6.1,7.0,1.3,3.4,4.7,4.7,0.9,0.0,2.9,3.9,21.1,.404,.409,.395,.878,.567,.482,G,lowryky01
1175,Kyle Lowry,4,2014-15,28,TOR,4,4,32.8,4.5,14.3,3.3,8.5,1.3,5.8,2.0,2.8,1.8,3.8,5.5,4.8,1.3,0.0,3.0,4.5,12.3,.316,.382,.217,.727,.396,.360,G,lowryky01
1176,Kyle Lowry,20,2015-16,29,TOR,20,20,38.3,6.6,16.5,4.5,9.6,2.1,6.9,3.9,5.2,0.9,3.8,4.7,6.0,1.6,0.2,3.2,3.7,19.1,.397,.464,.304,.750,.508,.461,G,lowryky01
1177,Kyle Lowry,8,2016-17,30,TOR,8,8,37.5,5.4,11.6,3.8,6.9,1.6,4.8,3.4,4.1,0.4,2.8,3.1,5.9,1.5,0.5,2.1,3.3,15.8,.462,.545,.342,.818,.586,.532,G,lowryky01
1178,Kyle Lowry,10,2017-18,31,TOR,10,10,36.1,6.0,11.8,3.2,5.5,2.8,6.3,2.6,3.2,0.2,4.1,4.3,8.5,1.5,0.0,3.1,3.3,17.4,.508,.582,.444,.813,.659,.627,G,lowryky01
1179,Kyle Lowry,24,2018-19,32,TOR,24,24,37.5,5.1,11.6,2.9,5.5,2.2,6.0,2.7,3.4,0.9,4.0,4.9,6.6,1.3,0.3,2.2,4.0,15.0,.439,.526,.359,.802,.576,.532,G,lowryky01
1180,Kyle Lowry,11,2019-20,33,TOR,11,11,37.5,5.6,13.5,3.5,6.9,2.1,6.5,4.4,5.5,0.7,5.8,6.5,5.8,1.7,0.7,2.5,3.6,17.7,.419,.513,.319,.800,.559,.497,G,lowryky01
1181,Kyle Lowry,10,2021-22,35,MIA,10,10,29.5,2.5,8.6,1.2,3.2,1.3,5.4,1.5,1.9,0.3,3.3,3.6,4.7,1.2,0.7,1.9,2.9,7.8,.291,.375,.241,.789,.413,.366,G,lowryky01
1182,John Lucas III,5,2011-12,29,CHI,5,0,18.8,3.6,8.0,2.6,5.4,1.0,2.6,0.4,0.4,0.4,1.0,1.4,1.8,0.0,0.0,1.2,1.4,8.6,.450,.481,.385,1.000,.526,.513,G,lucasjo02
1183,Timothé Luwawu-Cabarrot,4,2019-20,24,BRK,4,3,32.8,5.0,14.8,1.8,5.0,3.3,9.8,2.8,3.0,0.3,3.5,3.8,1.5,0.8,0.0,2.0,3.5,16.0,.339,.350,.333,.917,.498,.449,F,luwawti01
1184,Timothé Luwawu-Cabarrot,7,2020-21,25,BRK,7,0,3.6,0.4,1.4,0.1,0.6,0.3,0.9,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.1,1.1,.300,.250,.333,,.400,.400,F,luwawti01
1185,Timothé Luwawu-Cabarrot,4,2021-22,26,ATL,4,0,5.5,0.5,1.0,0.3,0.3,0.3,0.8,0.0,0.0,0.0,0.8,0.8,0.5,0.0,0.0,0.3,1.5,1.3,.500,1.000,.333,,.625,.625,F,luwawti01
1186,Sheldon Mac,7,2016-17,24,WAS,7,0,2.4,0.7,1.3,0.4,0.6,0.3,0.7,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.1,2.0,.556,.750,.400,1.000,.709,.667,G,mcclesh01
1187,Scott Machado,5,2012-13,22,GSW,5,0,1.6,0.2,0.4,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.6,.500,.500,,.500,.521,.500,G,machasc01
1188,Shelvin Mack,4,2012-13,22,ATL,4,0,5.5,1.0,2.3,0.5,1.0,0.5,1.3,0.0,0.0,0.8,1.0,1.8,1.8,0.0,0.0,0.0,0.0,2.5,.444,.500,.400,,.556,.556,G,macksh01
1189,Shelvin Mack,7,2013-14,23,ATL,7,0,16.9,2.7,6.7,1.3,2.9,1.4,3.9,1.3,1.7,0.4,1.4,1.9,3.6,0.6,0.0,0.9,1.4,8.1,.404,.450,.370,.750,.545,.511,G,macksh01
1190,Shelvin Mack,10,2014-15,24,ATL,10,0,9.9,1.5,3.9,0.9,1.8,0.6,2.1,0.3,0.6,0.2,0.9,1.1,1.0,0.8,0.0,0.2,0.7,3.9,.385,.500,.286,.500,.468,.462,G,macksh01
1191,Shelvin Mack,9,2016-17,26,UTA,9,3,17.2,1.9,5.4,1.1,3.8,0.8,1.7,1.4,1.7,0.3,2.4,2.8,2.0,0.4,0.0,1.0,1.6,6.0,.347,.294,.467,.867,.486,.418,G,macksh01
1192,Ian Mahinmi,4,2011-12,25,DAL,4,0,17.5,2.3,3.5,2.3,3.5,0.0,0.0,2.8,3.3,2.3,2.3,4.5,0.0,0.8,0.8,0.3,3.3,7.3,.643,.643,,.846,.735,.643,C,mahinia01
1193,Ian Mahinmi,18,2012-13,26,IND,18,0,8.3,0.7,1.6,0.7,1.6,0.0,0.0,0.2,0.6,1.1,1.2,2.3,0.1,0.0,0.7,0.7,1.6,1.6,.448,.448,,.300,.434,.448,C,mahinia01
1194,Ian Mahinmi,19,2013-14,27,IND,19,0,12.7,0.7,1.4,0.7,1.4,0.0,0.0,0.6,0.9,1.2,1.2,2.4,0.2,0.3,0.8,0.5,2.0,1.9,.481,.481,,.611,.530,.481,C,mahinia01
1195,Ian Mahinmi,7,2015-16,29,IND,7,7,24.6,3.0,6.0,3.0,6.0,0.0,0.0,2.1,3.6,1.7,3.4,5.1,1.1,0.7,0.9,2.0,3.6,8.1,.500,.500,,.600,.538,.500,C,mahinia01
1196,Ian Mahinmi,5,2016-17,30,WAS,5,0,12.6,1.0,1.8,1.0,1.8,0.0,0.0,0.8,2.2,0.6,1.6,2.2,1.2,0.2,1.2,0.6,3.4,2.8,.556,.556,,.364,.506,.556,C,mahinia01
1197,Ian Mahinmi,6,2017-18,31,WAS,6,0,8.7,1.7,2.3,1.7,2.3,0.0,0.0,1.7,1.8,0.7,1.2,1.8,0.2,0.7,0.8,0.2,1.7,5.0,.714,.714,,.909,.796,.714,C,mahinia01
1198,Thon Maker,6,2016-17,19,MIL,6,6,19.3,2.0,5.2,1.7,3.5,0.3,1.7,1.5,1.8,1.3,1.8,3.2,2.0,0.8,1.8,1.3,3.0,5.8,.387,.476,.200,.818,.488,.419,F-C,makerth01
1199,Thon Maker,6,2017-18,20,MIL,6,2,21.7,1.8,4.7,0.8,1.3,1.0,3.3,0.8,1.2,1.0,2.8,3.8,0.8,0.3,1.8,0.7,2.8,5.5,.393,.625,.300,.714,.531,.500,F-C,makerth01
1200,Thon Maker,4,2018-19,21,DET,4,2,17.3,1.8,6.5,1.8,3.5,0.0,3.0,2.0,2.3,1.0,1.3,2.3,1.0,0.0,1.0,0.8,3.5,5.5,.269,.500,.000,.889,.367,.269,F-C,makerth01
1201,Terance Mann,13,2019-20,23,LAC,13,0,2.1,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.3,0.3,.400,.667,.000,,.400,.400,G-F,mannte01
1202,Terance Mann,19,2020-21,24,LAC,19,6,19.9,2.8,5.5,2.0,3.5,0.8,1.9,1.1,1.5,0.9,1.8,2.7,0.7,0.5,0.3,0.2,2.2,7.6,.519,.567,.432,.714,.619,.596,G-F,mannte01
1203,Shawn Marion,4,2011-12,33,DAL,4,4,35.0,4.3,10.0,3.3,6.5,1.0,3.5,2.3,2.5,2.3,5.8,8.0,1.0,0.3,1.3,2.5,3.5,11.8,.425,.500,.286,.900,.529,.475,F,mariosh01
1204,Shawn Marion,7,2013-14,35,DAL,7,7,27.6,3.4,8.4,2.9,5.9,0.6,2.6,1.0,1.6,2.0,3.3,5.3,1.9,0.9,0.1,0.7,1.6,8.4,.407,.488,.222,.636,.462,.441,F,mariosh01
1205,Shawn Marion,6,2014-15,36,CLE,6,0,4.2,0.2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.2,0.3,0.0,0.0,0.2,0.3,.167,.167,,,.167,.167,F,mariosh01
1206,Boban Marjanović,7,2015-16,27,SAS,7,0,6.0,1.1,1.7,1.1,1.7,0.0,0.0,1.1,1.3,0.6,1.4,2.0,0.4,0.0,0.3,0.4,1.4,3.4,.667,.667,,.889,.752,.667,C,marjabo01
1207,Boban Marjanović,11,2018-19,30,PHI,11,0,9.5,2.2,3.6,2.2,3.4,0.0,0.3,1.5,1.7,1.2,2.1,3.3,1.0,0.2,0.3,1.3,1.6,5.8,.600,.649,.000,.842,.662,.600,C,marjabo01
1208,Boban Marjanović,6,2019-20,31,DAL,6,0,13.7,2.8,5.0,2.8,4.8,0.0,0.2,1.2,1.5,1.0,4.8,5.8,0.8,0.0,0.3,0.5,1.5,6.8,.567,.586,.000,.778,.604,.567,C,marjabo01
1209,Boban Marjanović,4,2020-21,32,DAL,4,3,20.8,5.0,9.8,5.0,9.8,0.0,0.0,1.8,2.3,3.5,4.5,8.0,1.0,0.0,0.3,1.0,3.3,11.8,.513,.513,,.778,.547,.513,C,marjabo01
1210,Naji Marshall,6,2021-22,24,NOP,6,0,9.3,1.2,1.7,1.2,1.7,0.0,0.0,0.7,0.7,0.5,0.5,1.0,0.8,0.2,0.2,0.5,0.8,3.0,.700,.700,,1.000,.765,.700,F,marshna01
