Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
463,Elie Okobo,2018-19,2019-20,21-22,108,19,15.5,1.7,4.4,1.1,2.5,0.6,1.9,0.8,1.1,0.3,1.5,1.7,2.2,0.5,0.1,1.0,1.5,4.8,.395,.455,.315,.737,.500,.463,G,PHO,okoboel01
464,Chuma Okeke,2020-21,2022-23,22-24,142,47,23.9,2.8,7.2,1.4,3.0,1.4,4.2,0.7,0.9,0.8,3.6,4.4,1.8,1.2,0.5,0.8,1.3,7.6,.386,.475,.323,.802,.503,.480,F,ORL,okekech01
465,Jahlil Okafor,2015-16,2020-21,20-25,247,116,19.5,4.4,8.2,4.4,8.1,0.0,0.1,1.5,2.3,1.5,3.2,4.7,0.9,0.3,0.8,1.4,2.1,10.4,.542,.546,.222,.676,.568,.543,C-F,BRKDETNOPPHI,okafoja01
466,Emeka Okafor,2012-13,2017-18,30-35,105,96,22.9,3.6,7.4,3.6,7.4,0.0,0.0,1.2,2.0,2.3,5.4,7.7,1.0,0.5,1.0,1.1,1.7,8.4,.481,.481,,.596,.502,.481,C-F,NOPWAS,okafoem01
467,Semi Ojeleye,2017-18,2021-22,23-27,284,24,14.5,1.2,3.0,0.5,1.1,0.7,1.9,0.4,0.6,0.5,1.6,2.2,0.4,0.3,0.1,0.3,1.1,3.4,.384,.454,.344,.717,.520,.494,F,BOSLACMIL,ojelese01
468,Tim Ohlbrecht,2012-13,2012-13,24,3,0,4.0,0.3,1.0,0.3,1.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.0,1.3,0.3,1.0,.333,.333,,1.000,.436,.333,C,HOU,ohlbrti01
469,Lamar Odom,2012-13,2012-13,33,82,2,19.7,1.8,4.5,1.6,3.4,0.2,1.1,0.2,0.5,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,4.0,.399,.464,.200,.476,.429,.423,F,LAC,odomla01
470,Greg Oden,2013-14,2013-14,26,23,6,9.2,1.2,2.1,1.2,2.1,0.0,0.0,0.6,1.0,1.0,1.3,2.3,0.0,0.3,0.6,0.5,2.3,2.9,.551,.551,,.565,.567,.551,C,MIA,odengr01
471,Daniel Ochefu,2016-17,2016-17,23,19,0,3.9,0.6,1.4,0.6,1.4,0.0,0.0,0.0,0.1,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,.444,.444,,.000,.430,.444,C,WAS,ochefda01
472,Kyle O'Quinn,2012-13,2019-20,22-29,472,65,14.2,2.3,4.4,2.2,4.1,0.1,0.3,0.8,1.1,1.3,3.3,4.6,1.4,0.4,1.0,1.0,2.0,5.4,.517,.539,.218,.740,.554,.524,F-C,INDNYKORLPHI,oquinky01
473,Royce O'Neale,2017-18,2022-23,24-29,446,283,26.7,2.3,5.4,1.0,2.0,1.3,3.5,0.6,0.8,0.6,4.2,4.8,2.4,0.8,0.4,1.0,2.4,6.6,.433,.518,.384,.782,.574,.554,F,BRKUTA,onealro01
474,Jermaine O'Neal,2012-13,2013-14,34-35,99,17,19.3,3.1,6.3,3.1,6.3,0.0,0.0,2.0,2.5,1.7,3.7,5.4,0.7,0.3,1.2,1.3,2.3,8.1,.491,.491,,.789,.552,.491,C-F,GSWPHO,onealje01
475,Johnny O'Bryant,2014-15,2017-18,21-24,147,19,11.5,1.4,3.6,1.3,3.3,0.1,0.3,0.4,0.7,0.9,1.5,2.4,0.5,0.2,0.1,0.5,1.4,3.5,.402,.406,.360,.663,.444,.419,F-C,CHODENMIL,obryajo01
476,J.J. O'Brien,2015-16,2015-16,23,2,0,3.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,.000,.000,,,.000,.000,F,UTA,obriejj01
477,Jordan Nwora,2020-21,2022-23,22-24,154,29,17.2,2.9,6.8,1.6,3.5,1.3,3.2,0.8,1.0,0.6,2.7,3.3,1.0,0.4,0.2,1.0,1.1,7.8,.424,.459,.386,.799,.541,.517,F,INDMIL,nworajo01
478,David Nwaba,2016-17,2021-22,24-29,237,50,19.3,2.5,5.2,2.2,4.0,0.4,1.1,1.4,2.1,1.0,2.7,3.7,1.0,0.7,0.4,0.7,1.9,6.8,.490,.538,.320,.673,.561,.525,G,BRKCHICLEHOULAL,nwabada01
479,Jusuf Nurkić,2014-15,2022-23,20-28,463,382,24.2,4.9,9.7,4.7,9.1,0.2,0.6,2.4,3.6,2.5,6.1,8.6,2.3,0.9,1.2,2.1,3.2,12.3,.502,.515,.292,.671,.546,.510,C,DENPOR,nurkiju01
480,James Nunnally,2013-14,2020-21,23-30,37,0,8.5,0.9,2.5,0.3,0.8,0.5,1.7,0.3,0.4,0.1,0.8,0.9,0.5,0.2,0.1,0.3,0.6,2.6,.344,.387,.323,.733,.477,.452,F,ATLHOUMINNOPPHI,nunnaja01
481,Kendrick Nunn,2019-20,2022-23,24-27,193,113,23.7,4.7,10.5,3.0,5.6,1.8,4.8,0.9,1.0,0.3,2.1,2.4,2.4,0.7,0.2,1.3,1.7,12.1,.451,.527,.362,.876,.553,.534,G,LALMIAWAS,nunnke01
482,Frank Ntilikina,2017-18,2022-23,19-24,316,65,17.1,1.8,4.9,1.2,2.9,0.6,2.0,0.6,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.0,1.9,4.8,.371,.404,.323,.760,.463,.437,G,DALNYK,ntilila01
483,Dirk Nowitzki,2012-13,2018-19,34-40,467,430,28.0,5.9,12.8,4.3,8.9,1.5,4.0,2.7,3.0,0.5,5.4,5.9,1.8,0.6,0.6,1.0,2.0,15.9,.457,.491,.382,.883,.562,.516,F,DAL,nowitdi01
484,Jaylen Nowell,2019-20,2022-23,20-23,184,3,17.0,3.5,7.8,2.5,4.7,1.0,3.1,1.1,1.4,0.4,1.7,2.2,1.9,0.5,0.2,0.7,1.4,9.1,.447,.529,.322,.798,.541,.511,G,MIN,nowelja01
485,Steve Novak,2012-13,2016-17,29-33,188,2,13.0,1.4,3.5,0.2,0.6,1.2,2.9,0.2,0.2,0.1,1.1,1.3,0.3,0.2,0.1,0.1,0.9,4.3,.411,.365,.421,.881,.596,.584,F,MILNYKOKCTORUTA,novakst01
486,Zach Norvell,2019-20,2019-20,22,5,0,8.2,0.6,2.4,0.0,0.8,0.6,1.6,0.2,0.2,0.0,1.2,1.2,0.6,0.4,0.0,0.6,0.8,2.0,.250,.000,.375,1.000,.402,.375,G,GSWLAL,norveza01
487,Lucas Nogueira,2014-15,2017-18,22-25,141,10,12.4,1.3,2.0,1.2,1.8,0.1,0.2,0.5,0.8,0.9,1.9,2.8,0.5,0.6,1.0,0.5,1.6,3.2,.632,.681,.265,.640,.659,.648,C,TOR,noguelu01
488,Nerlens Noel,2014-15,2022-23,20-28,467,223,22.0,2.9,5.4,2.9,5.4,0.0,0.0,1.3,1.9,1.9,4.1,6.1,1.1,1.3,1.5,1.3,2.6,7.1,.546,.548,.200,.655,.573,.547,C-F,BRKDALDETNYKOKCPHI,noelne01
489,Joakim Noah,2012-13,2019-20,27-34,342,260,28.4,3.3,7.1,3.3,7.0,0.0,0.0,2.0,2.9,3.2,6.2,9.4,3.9,0.9,1.3,1.9,2.8,8.6,.471,.474,.000,.679,.517,.471,C,CHILACMEMNYK,noahjo01
490,Zeke Nnaji,2020-21,2022-23,20-22,136,7,13.4,1.9,3.6,1.3,2.1,0.6,1.5,0.7,1.0,1.0,1.6,2.6,0.3,0.3,0.3,0.4,1.6,5.0,.527,.631,.382,.655,.623,.607,F,DEN,nnajize01
491,Daishen Nix,2021-22,2022-23,19-20,81,7,14.5,1.3,3.8,0.8,1.7,0.6,2.0,0.5,0.8,0.3,1.3,1.6,2.1,0.6,0.1,1.4,1.0,3.7,.355,.442,.283,.606,.455,.433,G,HOU,nixda01
492,Andrew Nicholson,2012-13,2016-17,23-27,285,36,14.3,2.5,5.3,2.2,4.4,0.3,1.0,0.7,0.9,0.7,2.3,3.0,0.4,0.3,0.3,0.7,1.6,6.0,.467,.498,.321,.773,.522,.495,F,BRKORLWAS,nichoan01
493,Georges Niang,2016-17,2022-23,23-29,383,19,15.6,2.3,5.3,0.8,1.6,1.5,3.7,0.4,0.5,0.3,1.8,2.1,0.8,0.3,0.1,0.6,1.5,6.5,.438,.519,.403,.872,.594,.579,F,INDPHIUTA,niangge01
494,Malik Newman,2019-20,2021-22,22-24,2,0,6.0,1.5,3.5,1.5,2.5,0.0,1.0,2.0,2.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,5.0,.429,.600,.000,1.000,.571,.429,G,CLE,newmama01
495,Raul Neto,2015-16,2022-23,23-30,435,99,15.6,2.1,4.7,1.6,3.1,0.6,1.6,0.8,1.0,0.2,1.3,1.5,2.1,0.6,0.1,0.9,1.3,5.7,.458,.510,.361,.812,.555,.521,G,CLEPHIUTAWAS,netora01
496,Aaron Nesmith,2020-21,2022-23,21-23,171,64,17.9,2.4,5.6,1.3,2.4,1.1,3.1,0.9,1.1,0.6,2.3,2.9,0.8,0.5,0.3,0.8,2.3,6.7,.423,.523,.346,.827,.556,.521,G-F,BOSIND,nesmiaa01
497,RJ Nembhard Jr.,2021-22,2021-22,22,14,0,4.5,0.4,1.3,0.4,1.1,0.0,0.1,0.2,0.3,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,.333,.375,.000,.750,.380,.333,G,CLE,nembhrj01
498,Andrew Nembhard,2022-23,2022-23,23,75,63,27.6,3.8,8.6,2.6,5.1,1.2,3.5,0.7,0.8,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,.441,.504,.350,.790,.528,.512,G,IND,nembhan01
499,Jameer Nelson,2012-13,2017-18,30-35,351,207,27.5,3.6,9.1,2.1,4.7,1.5,4.4,0.9,1.0,0.4,2.4,2.8,5.4,0.8,0.1,2.0,2.3,9.7,.402,.454,.347,.815,.507,.486,G,BOSDALDENDETNOPORL,nelsoja01
500,Nemanja Nedović,2013-14,2013-14,22,24,0,5.9,0.3,1.6,0.2,0.9,0.1,0.8,0.3,0.3,0.1,0.5,0.6,0.5,0.0,0.0,0.5,0.5,1.1,.205,.238,.167,.875,.306,.244,G,GSW,nedovne01
501,Gary Neal,2012-13,2016-17,28-32,216,23,21.4,3.6,8.8,2.5,5.6,1.1,3.2,1.5,1.7,0.2,1.8,2.1,1.7,0.4,0.0,1.1,1.4,9.9,.409,.439,.356,.874,.515,.474,G,ATLCHACHOMILMINSASWAS,nealga01
502,Maurice Ndour,2016-17,2016-17,24,32,4,10.3,1.2,2.7,1.2,2.5,0.0,0.2,0.6,0.8,0.7,1.3,2.0,0.3,0.5,0.3,0.4,0.9,3.1,.453,.481,.143,.731,.503,.459,F,NYK,ndourma01
503,Steve Nash,2012-13,2013-14,38-39,65,60,29.8,4.2,8.8,3.2,6.4,1.0,2.4,2.0,2.2,0.5,2.2,2.6,6.4,0.6,0.1,2.4,1.4,11.4,.478,.499,.422,.921,.585,.535,G,LAL,nashst01
504,Shabazz Napier,2014-15,2019-20,23-28,345,56,17.4,2.3,5.9,1.3,3.0,1.0,2.9,1.4,1.7,0.3,1.6,1.9,2.5,0.8,0.1,1.3,1.2,7.1,.397,.448,.345,.815,.532,.482,G,BRKMIAMINORLPORWAS,napiesh01
505,Larry Nance Jr.,2015-16,2022-23,23-30,461,135,23.7,3.3,6.1,2.9,4.9,0.4,1.2,1.0,1.4,1.9,4.4,6.4,1.9,1.2,0.5,1.0,2.2,7.9,.537,.586,.333,.689,.589,.569,F-C,CLELALNOPPOR,nancela02
506,Abdel Nader,2017-18,2021-22,24-28,202,8,12.8,1.6,3.9,1.0,2.1,0.6,1.7,0.7,0.9,0.3,1.6,1.9,0.5,0.4,0.3,0.7,1.2,4.6,.428,.486,.357,.718,.538,.508,F,BOSOKCPHO,naderab01
507,Hamady N'Diaye,2013-14,2013-14,27,14,0,5.3,0.2,0.6,0.2,0.6,0.0,0.0,0.0,0.1,0.4,0.9,1.3,0.2,0.0,0.3,0.2,1.1,0.4,.333,.333,,.000,.318,.333,C,SAC,ndiayha01
508,Svi Mykhailiuk,2018-19,2022-23,21-25,252,54,16.7,2.3,5.8,1.0,2.1,1.3,3.7,0.7,0.9,0.3,1.4,1.8,1.4,0.6,0.1,0.9,1.0,6.6,.403,.477,.360,.764,.539,.517,G-F,CHODETLALNYKOKCTOR,mykhasv01
509,Mike Muscala,2013-14,2022-23,22-31,495,39,15.4,2.2,4.8,1.2,2.2,1.0,2.6,0.8,0.9,0.8,2.4,3.2,0.9,0.3,0.5,0.6,1.5,6.2,.457,.549,.379,.838,.590,.560,F-C,ATLBOSLALOKCPHI,muscami01
510,Džanan Musa,2018-19,2019-20,19-20,49,0,10.7,1.5,4.0,1.1,2.2,0.4,1.8,0.9,1.3,0.4,1.4,1.9,0.9,0.3,0.0,0.8,0.6,4.3,.376,.500,.227,.726,.477,.428,G-F,BRK,musadz01
511,Toure' Murry,2013-14,2014-15,24-25,56,0,7.0,1.0,2.4,0.9,2.2,0.1,0.2,0.4,0.7,0.3,0.6,0.8,0.9,0.4,0.0,0.7,0.9,2.6,.433,.434,.417,.610,.480,.451,G-F,NYKUTAWAS,murryto01
512,Keegan Murray,2022-23,2022-23,22,80,78,29.8,4.4,9.8,1.9,3.5,2.6,6.3,0.8,1.0,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,.453,.527,.411,.765,.597,.584,F,SAC,murrake02
513,Jamal Murray,2016-17,2022-23,19-25,410,336,30.5,6.2,13.9,4.1,8.4,2.1,5.5,2.4,2.8,0.8,2.9,3.7,4.2,1.0,0.3,2.0,1.8,16.9,.447,.496,.373,.870,.560,.522,G,DEN,murraja01
514,Dejounte Murray,2016-17,2022-23,20-26,394,323,27.8,5.7,12.4,4.8,9.8,0.9,2.7,1.7,2.2,1.0,4.9,5.9,5.0,1.4,0.3,1.9,1.8,14.0,.458,.491,.335,.784,.522,.493,G,ATLSAS,murrade01
515,Troy Murphy,2012-13,2012-13,32,14,1,18.3,1.6,4.4,0.8,1.9,0.8,2.5,0.7,0.8,0.5,3.0,3.5,0.5,0.7,0.4,0.5,2.1,4.6,.361,.423,.314,.909,.494,.451,F-C,DAL,murphtr01
516,Trey Murphy III,2021-22,2022-23,21-22,141,66,23.5,3.5,7.6,1.6,2.8,1.9,4.8,1.5,1.7,0.8,2.3,3.0,1.1,0.8,0.4,0.5,1.5,10.5,.461,.566,.400,.900,.626,.587,F,NOP,murphtr02
517,Kevin Murphy,2012-13,2012-13,22,17,0,3.1,0.4,1.6,0.4,1.4,0.1,0.3,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.9,.250,.261,.200,,.268,.268,G,UTA,murphke01
518,Erik Murphy,2013-14,2013-14,23,24,0,2.6,0.1,0.5,0.1,0.4,0.0,0.1,0.0,0.0,0.1,0.3,0.3,0.1,0.0,0.2,0.1,0.3,0.3,.231,.300,.000,,.231,.231,F,CHI,murpher01
519,Ade Murkey,2021-22,2021-22,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,G,SAC,murkead01
520,Xavier Munford,2015-16,2017-18,23-25,20,0,13.3,1.7,4.2,1.2,2.9,0.5,1.3,0.4,0.8,0.2,1.4,1.6,1.3,0.7,0.2,0.9,1.5,4.2,.398,.414,.360,.500,.461,.452,G,MEMMIL,munfoxa02
521,Byron Mullens,2012-13,2013-14,23-24,98,41,18.8,3.0,7.4,1.9,4.4,1.0,3.0,0.8,1.2,1.0,3.4,4.4,1.0,0.5,0.4,1.0,1.8,7.7,.398,.443,.333,.622,.482,.466,C-F,CHALACPHI,mulleby01
522,Mychal Mulder,2019-20,2021-22,25-27,84,12,14.4,2.0,4.9,0.6,1.1,1.4,3.8,0.3,0.5,0.2,1.1,1.3,0.5,0.2,0.2,0.3,1.1,5.8,.413,.573,.369,.711,.567,.557,G-F,GSWMIAORL,muldemy01
523,Shabazz Muhammad,2013-14,2017-18,21-25,278,16,17.2,3.4,7.2,2.9,5.8,0.4,1.4,1.8,2.4,1.1,1.7,2.8,0.5,0.3,0.1,0.7,1.0,9.0,.473,.510,.319,.751,.549,.504,F-G,MILMIN,muhamsh01
524,Emmanuel Mudiay,2015-16,2021-22,19-25,302,165,23.8,4.0,10.1,3.1,7.3,0.9,2.8,1.9,2.6,0.5,2.5,2.9,3.8,0.7,0.3,2.2,1.6,10.9,.401,.431,.323,.744,.486,.446,G,DENNYKSACUTA,mudiaem01
525,Timofey Mozgov,2012-13,2017-18,26-31,365,224,19.1,2.9,5.4,2.9,5.3,0.0,0.2,1.4,1.9,1.8,3.4,5.3,0.6,0.3,0.9,1.2,2.3,7.3,.539,.550,.190,.745,.583,.542,C,BRKCLEDENLAL,mozgoti01
526,Arnett Moultrie,2012-13,2013-14,22-23,59,2,12.4,1.6,2.9,1.6,2.9,0.0,0.0,0.4,0.6,1.5,1.6,3.1,0.2,0.4,0.2,0.4,1.1,3.6,.547,.547,,.667,.563,.547,F,PHI,moultar01
527,Johnathan Motley,2017-18,2019-20,22-24,46,4,8.1,2.0,3.5,1.9,3.3,0.0,0.2,1.0,1.6,0.8,1.6,2.4,0.6,0.2,0.1,0.7,1.1,4.9,.552,.575,.200,.587,.577,.558,F,DALLAC,motlejo01
528,Donatas Motiejūnas,2012-13,2018-19,22-28,251,101,18.2,2.9,6.2,2.4,4.6,0.5,1.6,1.0,1.7,1.2,2.6,3.8,1.1,0.5,0.3,1.1,2.1,7.3,.469,.529,.300,.597,.526,.508,F-C,HOUNOPSAS,motiedo01
529,Anthony Morrow,2012-13,2016-17,27-31,308,23,17.1,2.7,6.1,1.5,3.1,1.2,2.9,0.8,0.9,0.3,1.2,1.5,0.6,0.5,0.1,0.4,1.3,7.3,.440,.473,.406,.854,.564,.538,G,ATLCHIDALNOPOKC,morroan01
530,Monte Morris,2017-18,2022-23,22-27,342,166,25.6,4.1,8.6,2.9,5.5,1.2,3.1,1.0,1.2,0.4,2.2,2.5,4.0,0.8,0.2,0.8,1.1,10.5,.481,.530,.392,.830,.573,.550,G,DENWAS,morrimo01
531,Markieff Morris,2012-13,2022-23,23-33,687,371,24.5,4.2,9.4,3.3,6.9,0.9,2.5,1.6,2.1,1.2,3.9,5.1,1.6,0.8,0.5,1.5,2.7,10.9,.449,.488,.342,.783,.530,.495,F,BRKDALDETLALMIAOKCPHOWAS,morrima02
532,Marcus Morris,2012-13,2022-23,23-33,766,502,27.6,4.6,10.5,3.0,6.2,1.6,4.3,1.7,2.2,0.9,3.7,4.6,1.6,0.7,0.3,1.2,2.2,12.5,.435,.476,.378,.773,.544,.513,F,BOSDETHOULACNYKPHO,morrima03
533,Jaylen Morris,2017-18,2021-22,22-26,13,0,11.0,1.3,3.7,1.1,2.5,0.2,1.2,0.2,0.5,0.2,1.6,1.8,1.0,0.3,0.1,0.6,0.4,3.1,.354,.424,.200,.500,.395,.385,G,ATLMILSAS,morrija01
534,Darius Morris,2012-13,2014-15,22-24,113,17,11.5,1.3,3.5,0.9,2.2,0.4,1.2,0.4,0.6,0.3,0.6,1.0,1.5,0.4,0.0,0.8,1.0,3.4,.379,.415,.314,.625,.455,.435,G,BRKLACLALMEMPHI,morrida01
535,Juwan Morgan,2019-20,2021-22,22-24,52,0,6.0,0.6,1.1,0.4,0.7,0.2,0.4,0.1,0.2,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.8,1.5,.525,.639,.348,.545,.595,.593,F,BOSTORUTA,morgaju01
536,Eric Moreland,2014-15,2018-19,23-27,83,3,10.8,0.9,1.6,0.9,1.6,0.0,0.0,0.2,0.4,1.1,2.7,3.7,1.0,0.4,0.7,0.6,1.6,1.9,.537,.533,1.000,.394,.531,.540,F-C,DETPHOSACTOR,moreler01
537,Ja Morant,2019-20,2022-23,20-23,248,246,32.1,8.2,17.3,6.9,13.3,1.3,3.9,4.8,6.4,1.0,3.8,4.8,7.4,1.0,0.3,3.3,1.5,22.4,.472,.517,.321,.753,.557,.509,G,MEM,moranja01
538,Wendell Moore Jr.,2022-23,2022-23,21,29,2,5.3,0.6,1.5,0.6,0.9,0.1,0.6,0.1,0.2,0.1,0.5,0.6,0.6,0.3,0.2,0.3,0.4,1.4,.419,.615,.118,.800,.465,.442,G-F,MIN,moorewe01
539,E'Twaun Moore,2012-13,2020-21,23-31,560,191,21.8,3.4,7.4,2.4,4.9,1.0,2.5,0.6,0.8,0.5,1.6,2.1,1.8,0.7,0.2,0.9,1.6,8.3,.457,.492,.389,.738,.537,.522,G-F,CHINOPORLPHO,mooreet01
540,Ben Moore,2017-18,2017-18,22,2,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,0.0,,,,,,,F,IND,moorebe01
541,Matt Mooney,2019-20,2021-22,22-24,5,0,4.2,0.2,1.0,0.2,0.4,0.0,0.6,0.0,0.0,0.0,0.6,0.6,0.2,0.6,0.2,0.2,0.2,0.4,.200,.500,.000,,.200,.200,G,CLENYK,moonema01
542,Xavier Moon,2021-22,2022-23,27-28,14,0,11.2,2.0,4.3,1.6,3.1,0.4,1.2,0.2,0.4,0.1,1.1,1.2,2.1,0.5,0.2,0.5,0.8,4.6,.467,.512,.353,.600,.523,.517,G,LAC,moonxa01
543,Moses Moody,2021-22,2022-23,19-20,115,14,12.4,1.6,3.6,0.9,1.4,0.8,2.1,0.6,0.8,0.4,1.2,1.6,0.6,0.2,0.1,0.4,0.8,4.6,.459,.600,.363,.730,.590,.567,G,GSW,moodymo01
544,Luis Montero,2015-16,2017-18,22-24,14,0,3.6,0.4,1.4,0.3,0.8,0.1,0.6,0.2,0.3,0.0,0.4,0.4,0.1,0.0,0.0,0.4,0.1,1.0,.250,.364,.111,.750,.322,.275,G,DETPOR,montelu01
545,Greg Monroe,2012-13,2021-22,22-31,500,303,26.7,5.3,10.5,5.3,10.4,0.0,0.0,2.6,3.7,2.6,5.5,8.1,2.2,1.0,0.6,1.9,2.1,13.3,.509,.511,.067,.707,.549,.509,C-F,BOSDETMILMINPHIPHOTORUTAWAS,monrogr01
546,Malik Monk,2017-18,2022-23,19-24,386,38,20.8,3.9,9.1,2.2,4.4,1.7,4.7,1.4,1.6,0.3,2.0,2.4,2.4,0.5,0.3,1.4,1.4,10.9,.430,.510,.356,.849,.555,.522,G,CHOLALSAC,monkma01
547,Chima Moneke,2022-23,2022-23,27,2,0,4.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,.500,.500,,.000,.347,.500,F,SAC,monekch01
548,Adam Mokoka,2019-20,2020-21,21-22,25,0,6.7,0.8,1.9,0.5,0.9,0.3,1.0,0.1,0.2,0.3,0.3,0.6,0.4,0.2,0.0,0.3,0.9,1.9,.404,.545,.280,.400,.478,.479,G,CHI,mokokad01
549,Nazr Mohammed,2012-13,2015-16,35-38,171,13,8.2,0.8,2.0,0.8,2.0,0.0,0.0,0.3,0.5,0.9,1.5,2.4,0.3,0.2,0.4,0.4,1.1,1.9,.399,.401,.000,.646,.431,.399,C,CHIOKC,mohamna01
550,Isaiah Mobley,2022-23,2022-23,23,13,0,6.5,0.9,2.2,0.7,1.5,0.2,0.6,0.3,0.3,0.3,1.2,1.5,0.2,0.3,0.2,0.1,0.6,2.4,.429,.450,.375,1.000,.521,.482,F,CLE,mobleis01
551,Evan Mobley,2021-22,2022-23,20-21,148,148,34.1,6.4,12.0,6.1,10.7,0.3,1.3,2.5,3.8,2.2,6.4,8.7,2.7,0.8,1.6,1.9,2.5,15.6,.533,.570,.232,.669,.572,.546,F-C,CLE,mobleev01
552,Naz Mitrou-Long,2017-18,2019-20,24-26,20,0,6.6,0.7,1.9,0.4,0.7,0.3,1.2,0.1,0.1,0.1,0.6,0.7,1.2,0.1,0.1,0.6,0.6,1.7,.342,.571,.208,1.000,.424,.408,G,INDUTA,mitrona01
553,Tony Mitchell,2013-14,2013-14,21,21,0,3.8,0.2,0.6,0.2,0.5,0.0,0.0,0.5,0.9,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1.0,.417,.364,1.000,.579,.540,.458,F,DET,mitchto02
554,Tony Mitchell,2013-14,2013-14,24,3,0,3.3,1.0,1.7,1.0,1.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0,.600,.750,.000,,.600,.600,F,MIL,mitchto03
555,Donovan Mitchell,2017-18,2022-23,21-26,413,405,34.1,8.8,19.6,5.9,11.6,2.9,8.0,4.1,4.9,0.8,3.4,4.2,4.5,1.3,0.3,2.8,2.5,24.6,.448,.505,.365,.839,.565,.522,G,CLEUTA,mitchdo01
556,Davion Mitchell,2021-22,2022-23,23-24,155,28,22.7,3.4,8.0,2.4,4.7,1.1,3.3,0.5,0.7,0.3,1.4,1.7,3.2,0.6,0.3,1.1,1.6,8.5,.429,.509,.317,.698,.507,.495,G,SAC,mitchda01
557,Nikola Mirotić,2014-15,2018-19,23-27,319,95,24.2,4.1,9.7,2.2,4.3,1.9,5.4,2.2,2.7,0.9,5.0,5.9,1.3,0.8,0.7,1.2,2.1,12.3,.423,.502,.359,.808,.565,.522,F,CHIMILNOP,mirotni01
558,Josh Minott,2022-23,2022-23,20,15,0,6.4,1.2,2.4,1.1,2.0,0.1,0.4,0.5,0.5,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7,3.1,.500,.533,.333,1.000,.582,.528,F,MIN,minotjo01
559,Justin Minaya,2022-23,2022-23,23,4,0,22.3,1.8,5.8,1.0,2.8,0.8,3.0,0.0,0.3,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3,4.3,.304,.364,.250,.000,.363,.370,F,POR,minayju01
560,Shake Milton,2018-19,2022-23,22-26,254,45,20.8,3.5,7.6,2.5,5.0,1.0,2.6,1.4,1.7,0.5,1.9,2.4,2.7,0.5,0.2,1.2,1.9,9.3,.455,.502,.365,.828,.556,.518,G,PHI,miltosh01
561,Paul Millsap,2012-13,2021-22,27-36,623,559,29.0,5.2,11.1,4.4,8.7,0.8,2.4,3.1,4.1,1.9,5.2,7.1,2.6,1.3,1.0,1.8,2.7,14.4,.469,.503,.345,.747,.555,.507,F,ATLBRKDENPHIUTA,millspa01
562,Elijah Millsap,2014-15,2016-17,27-29,69,5,16.2,1.3,4.1,0.9,2.6,0.4,1.5,1.0,1.5,0.5,2.2,2.8,1.1,0.9,0.3,1.1,2.3,4.2,.327,.356,.279,.679,.434,.379,G-F,PHOUTA,millsel01
563,Patty Mills,2012-13,2022-23,24-34,770,104,21.4,3.3,7.8,1.5,3.1,1.8,4.7,0.9,1.0,0.3,1.5,1.8,2.3,0.7,0.1,1.0,1.3,9.4,.425,.481,.389,.859,.566,.543,G,BRKSAS,millspa02
564,Quincy Miller,2012-13,2014-15,20-22,69,16,13.5,1.6,4.4,1.1,2.8,0.5,1.6,0.7,1.0,0.6,1.9,2.4,0.5,0.4,0.5,0.8,1.2,4.3,.350,.383,.292,.706,.439,.404,F,DENDETSAC,millequ01
565,Mike Miller,2012-13,2016-17,32-36,260,38,14.7,1.5,3.4,0.5,1.1,0.9,2.2,0.2,0.3,0.2,1.9,2.1,1.3,0.3,0.1,0.6,1.1,4.1,.436,.481,.413,.808,.586,.573,F-G,CLEDENMEMMIA,millemi01
