Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
216,Doug McDermott,2022-23,2022-23,31,64,0,20.5,3.7,8.2,1.8,3.5,1.9,4.7,0.8,1.1,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,.457,.516,.413,.757,.590,.575,F,SAS,mcderdo01
217,Jalen McDaniels,2022-23,2022-23,25,80,24,23.9,3.5,7.7,2.6,4.8,1.0,2.9,1.5,1.7,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,.455,.530,.332,.841,.557,.518,F,CHOPHI,mcdanja01
218,Jaden McDaniels,2022-23,2022-23,22,79,79,30.6,4.7,9.1,3.3,5.7,1.4,3.4,1.3,1.8,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1,.517,.588,.398,.736,.611,.591,F,MIN,mcdanja02
219,T.J. McConnell,2022-23,2022-23,30,75,6,20.3,3.8,6.9,3.4,6.2,0.3,0.8,0.8,0.9,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,8.7,.543,.556,.441,.853,.590,.568,G,IND,mccontj01
220,CJ McCollum,2022-23,2022-23,31,75,75,35.3,7.8,17.9,5.0,10.7,2.8,7.2,2.4,3.2,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9,.437,.469,.389,.769,.541,.515,G,NOP,mccolcj01
221,Mac McClung,2022-23,2022-23,24,2,0,20.5,4.5,10.0,2.5,4.5,2.0,5.5,1.5,2.5,1.5,3.5,5.0,4.5,0.0,0.0,1.5,1.5,12.5,.450,.556,.364,.600,.563,.550,G,PHI,mccluma01
222,Miles McBride,2022-23,2022-23,22,64,2,11.9,1.2,3.4,0.6,1.3,0.6,2.1,0.4,0.7,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9,3.5,.358,.457,.299,.667,.475,.451,G,NYK,mcbrimi01
223,Skylar Mays,2022-23,2022-23,25,6,6,31.5,5.7,11.3,3.7,7.0,2.0,4.3,2.0,2.2,0.3,2.8,3.2,8.3,1.0,0.2,1.7,1.8,15.3,.500,.524,.462,.923,.624,.588,G,POR,mayssk01
224,Tyrese Maxey,2022-23,2022-23,22,60,41,33.6,7.3,15.2,4.7,9.1,2.7,6.2,3.0,3.6,0.4,2.6,2.9,3.5,0.8,0.1,1.3,2.2,20.3,.481,.513,.434,.845,.605,.568,G,PHI,maxeyty01
225,Wesley Matthews,2022-23,2022-23,36,52,0,15.8,1.1,3.1,0.4,0.7,0.8,2.4,0.5,0.5,0.7,1.5,2.2,0.7,0.4,0.3,0.3,1.4,3.4,.363,.528,.315,.857,.519,.484,G,MIL,matthwe02
226,Bennedict Mathurin,2022-23,2022-23,20,78,17,28.5,5.3,12.2,4.0,8.2,1.3,4.0,4.8,5.8,1.1,3.0,4.1,1.5,0.6,0.2,1.9,2.1,16.7,.434,.488,.323,.828,.566,.487,G-F,IND,mathube01
227,Garrison Mathews,2022-23,2022-23,26,54,0,12.7,1.4,3.7,0.2,0.4,1.2,3.3,0.9,1.0,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1,4.8,.363,.476,.350,.906,.573,.520,G,ATLHOU,mathega01
228,Tyrese Martin,2022-23,2022-23,23,16,0,4.1,0.6,1.4,0.5,1.0,0.1,0.4,0.1,0.1,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.3,.391,.500,.143,1.000,.440,.413,G,ATL,martity01
229,Kenyon Martin Jr.,2022-23,2022-23,22,82,49,28.0,5.0,8.8,4.2,6.1,0.8,2.6,1.8,2.7,1.5,4.0,5.5,1.5,0.5,0.4,1.1,1.8,12.7,.569,.679,.315,.680,.635,.617,F,HOU,martike04
230,Cody Martin,2022-23,2022-23,27,7,0,19.1,2.0,5.1,1.6,3.1,0.4,2.0,0.6,1.0,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.0,.389,.500,.214,.571,.448,.431,G-F,CHO,martico01
231,Caleb Martin,2022-23,2022-23,27,71,49,29.3,3.6,7.7,2.4,4.4,1.2,3.3,1.3,1.6,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,.464,.545,.356,.805,.571,.540,F,MIA,martica02
232,Naji Marshall,2022-23,2022-23,25,77,21,23.3,3.2,7.4,2.4,4.6,0.9,2.8,1.8,2.3,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,.433,.513,.303,.789,.539,.490,F,NOP,marshna01
233,Lauri Markkanen,2022-23,2022-23,25,66,66,34.4,8.7,17.3,5.6,9.6,3.0,7.7,5.3,6.0,2.0,6.7,8.6,1.9,0.6,0.6,1.9,2.1,25.6,.499,.585,.391,.875,.640,.586,F-C,UTA,markkla01
234,Boban Marjanović,2022-23,2022-23,34,31,0,5.5,1.3,1.9,1.3,1.9,0.0,0.0,0.6,0.9,0.6,1.3,1.9,0.3,0.2,0.1,0.5,0.3,3.3,.683,.695,.000,.741,.710,.683,C,HOU,marjabo01
235,Tre Mann,2022-23,2022-23,21,67,5,17.7,2.9,7.5,1.7,3.6,1.2,3.8,0.6,0.8,0.4,1.9,2.3,1.8,0.6,0.2,0.9,1.5,7.7,.393,.475,.315,.764,.492,.474,G,OKC,manntr01
236,Terance Mann,2022-23,2022-23,26,81,36,23.1,3.4,6.5,2.4,4.0,1.0,2.4,1.1,1.5,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,.519,.598,.389,.780,.619,.593,G-F,LAC,mannte01
237,Sandro Mamukelashvili,2022-23,2022-23,23,43,7,15.3,2.3,5.3,1.6,3.0,0.7,2.3,0.9,1.3,1.6,2.7,4.3,1.4,0.3,0.3,0.8,1.2,6.1,.422,.511,.303,.684,.516,.487,C-F,MILSAS,mamuksa01
238,Théo Maledon,2022-23,2022-23,21,44,7,19.4,2.3,5.8,1.7,3.6,0.6,2.2,1.4,1.7,0.3,2.5,2.8,3.5,0.8,0.3,1.3,1.4,6.7,.402,.465,.295,.851,.515,.457,G,CHO,maledth01
239,Trey Lyles,2022-23,2022-23,27,74,0,16.9,2.5,5.5,1.4,2.3,1.2,3.2,1.4,1.7,0.9,3.1,4.1,0.9,0.4,0.4,0.9,1.3,7.6,.458,.595,.363,.815,.607,.565,F,SAC,lylestr01
240,Kyle Lowry,2022-23,2022-23,36,55,44,31.2,3.6,8.8,1.6,3.2,1.9,5.6,2.1,2.5,0.8,3.3,4.1,5.1,1.0,0.4,1.9,2.6,11.2,.404,.509,.345,.859,.565,.514,G,MIA,lowryky01
241,Kevin Love,2022-23,2022-23,34,62,20,20.0,2.7,6.8,1.1,2.1,1.6,4.8,1.3,1.5,1.0,5.5,6.4,1.9,0.3,0.2,1.1,1.6,8.2,.389,.516,.334,.879,.548,.506,F,CLEMIA,loveke01
242,Robin Lopez,2022-23,2022-23,34,37,2,8.1,1.3,2.0,1.2,1.9,0.1,0.1,0.4,0.5,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3.0,.640,.648,.500,.778,.675,.653,C,CLE,lopezro01
243,Brook Lopez,2022-23,2022-23,34,78,78,30.4,6.1,11.5,4.4,6.9,1.7,4.7,1.9,2.4,2.0,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9,.531,.637,.374,.784,.630,.606,C,MIL,lopezbr01
244,Kevon Looney,2022-23,2022-23,26,82,70,23.9,3.0,4.7,3.0,4.7,0.0,0.0,1.1,1.9,3.3,5.9,9.3,2.5,0.6,0.6,0.5,2.7,7.0,.630,.632,.000,.606,.639,.630,F-C,GSW,looneke01
245,Kenneth Lofton Jr.,2022-23,2022-23,20,24,1,7.3,2.0,3.9,1.8,3.2,0.3,0.7,0.7,1.1,0.8,1.3,2.1,0.8,0.2,0.1,0.5,1.2,5.0,.527,.566,.353,.593,.572,.559,F,MEM,loftoke01
246,Isaiah Livers,2022-23,2022-23,24,52,22,23.1,2.3,5.5,0.9,1.6,1.4,3.9,0.6,0.8,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,6.7,.417,.541,.365,.821,.567,.545,F,DET,liveris01
247,Nassir Little,2022-23,2022-23,22,54,4,18.1,2.5,5.6,1.4,2.7,1.1,2.9,0.6,0.9,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,.442,.524,.367,.717,.555,.538,F,POR,littlna01
248,Damian Lillard,2022-23,2022-23,32,58,58,36.3,9.6,20.7,5.4,9.4,4.2,11.3,8.8,9.6,0.8,4.0,4.8,7.3,0.9,0.3,3.3,1.9,32.2,.463,.574,.371,.914,.645,.564,G,POR,lillada01
249,Kira Lewis Jr.,2022-23,2022-23,21,25,0,9.4,1.6,3.5,1.0,2.2,0.6,1.4,0.8,0.9,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0,4.6,.455,.463,.441,.864,.584,.540,G,NOP,lewiski01
250,Caris LeVert,2022-23,2022-23,28,74,30,30.2,4.3,10.0,2.6,5.6,1.7,4.4,1.8,2.4,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1,.431,.462,.392,.722,.546,.517,G-F,CLE,leverca01
251,Meyers Leonard,2022-23,2022-23,30,9,2,12.7,1.6,3.2,0.8,1.2,0.8,2.0,0.9,1.0,1.3,2.4,3.8,0.1,0.2,0.0,0.7,1.8,4.8,.483,.636,.389,.889,.652,.603,C-F,MIL,leoname01
252,Kawhi Leonard,2022-23,2022-23,31,52,50,33.6,8.6,16.8,6.6,11.9,2.0,4.8,4.7,5.4,1.1,5.4,6.5,3.9,1.4,0.5,1.7,1.6,23.8,.512,.551,.416,.871,.623,.572,F,LAC,leonaka01
253,Alex Len,2022-23,2022-23,29,26,2,6.2,0.6,1.2,0.6,1.1,0.0,0.1,0.4,0.6,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1,1.7,.533,.571,.000,.688,.580,.533,C,SAC,lenal01
254,Saben Lee,2022-23,2022-23,23,25,1,14.9,2.0,4.8,1.5,3.6,0.4,1.2,1.7,2.3,0.5,1.3,1.8,2.7,0.8,0.0,1.0,1.3,6.0,.405,.418,.367,.737,.517,.450,G,PHIPHO,leesa01
255,Damion Lee,2022-23,2022-23,30,74,5,20.4,2.7,6.1,1.2,2.8,1.5,3.3,1.3,1.4,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2,.442,.439,.445,.904,.607,.564,G,PHO,leeda03
256,A.J. Lawson,2022-23,2022-23,22,15,0,7.2,1.5,2.9,0.8,1.3,0.7,1.7,0.1,0.5,0.4,1.0,1.4,0.1,0.1,0.0,0.2,0.7,3.7,.500,.632,.400,.250,.589,.614,G,DALMIN,lawsoaj01
257,Zach LaVine,2022-23,2022-23,27,77,77,35.9,8.7,18.0,6.1,11.0,2.6,7.1,4.7,5.6,0.5,3.9,4.5,4.2,0.9,0.2,2.5,2.1,24.8,.485,.556,.375,.848,.607,.558,G-F,CHI,lavinza01
258,Jake LaRavia,2022-23,2022-23,21,35,0,11.8,1.1,2.7,0.4,0.7,0.7,2.0,0.2,0.3,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0,.389,.542,.338,.778,.531,.516,F,MEM,laravja01
259,Romeo Langford,2022-23,2022-23,23,43,21,19.6,2.8,6.0,2.4,4.6,0.4,1.4,0.9,1.3,1.3,1.3,2.7,1.2,0.6,0.3,0.7,1.6,6.9,.467,.530,.262,.696,.524,.498,G,SAS,langfro01
260,Jock Landale,2022-23,2022-23,27,69,4,14.2,2.6,4.9,2.3,3.7,0.3,1.2,1.1,1.5,1.7,2.3,4.1,1.0,0.2,0.4,0.9,1.8,6.6,.528,.621,.250,.752,.595,.559,C,PHO,landajo01
261,Anthony Lamb,2022-23,2022-23,25,62,4,19.3,2.4,5.1,1.2,1.9,1.2,3.2,0.7,1.0,0.9,2.6,3.5,1.5,0.5,0.3,0.9,2.2,6.7,.471,.652,.367,.767,.610,.588,F,GSW,lamban01
262,Kyle Kuzma,2022-23,2022-23,27,64,64,35.0,8.0,17.8,5.5,10.3,2.5,7.5,2.7,3.7,0.9,6.4,7.2,3.7,0.6,0.5,3.0,2.3,21.2,.448,.533,.333,.730,.544,.518,F,WAS,kuzmaky01
263,Jonathan Kuminga,2022-23,2022-23,20,67,16,20.8,3.9,7.4,3.1,5.2,0.8,2.2,1.3,2.1,1.0,2.4,3.4,1.9,0.6,0.5,1.4,2.3,9.9,.525,.590,.370,.652,.597,.579,F,GSW,kuminjo01
264,Vit Krejci,2022-23,2022-23,22,29,0,5.7,0.5,1.3,0.3,0.6,0.2,0.7,0.0,0.1,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6,1.2,.405,.625,.238,.500,.475,.473,G,ATL,krejcvi01
265,Luke Kornet,2022-23,2022-23,27,69,0,11.7,1.6,2.5,1.6,2.3,0.0,0.2,0.5,0.6,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,.665,.701,.231,.821,.697,.674,F,BOS,kornelu01
266,Furkan Korkmaz,2022-23,2022-23,25,37,0,9.5,1.3,3.0,0.8,1.8,0.5,1.2,0.7,1.0,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5,3.8,.432,.462,.391,.722,.552,.514,G,PHI,korkmfu01
267,John Konchar,2022-23,2022-23,26,72,23,20.8,1.9,4.4,1.1,2.0,0.8,2.5,0.4,0.5,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6,5.1,.431,.545,.339,.778,.542,.525,G,MEM,konchjo01
268,Christian Koloko,2022-23,2022-23,22,58,19,13.8,1.2,2.6,1.2,2.4,0.0,0.2,0.6,1.0,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1,.480,.514,.083,.627,.517,.483,C,TOR,kolokch01
269,Kevin Knox,2022-23,2022-23,23,63,5,15.1,2.4,5.3,1.4,2.3,1.0,3.0,0.7,1.0,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6,.458,.596,.349,.767,.579,.556,F,DETPOR,knoxke01
270,Nathan Knight,2022-23,2022-23,25,38,0,7.7,1.2,2.1,1.0,1.6,0.2,0.6,1.0,1.5,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,.568,.644,.364,.684,.655,.617,F-C,MIN,knighna01
271,Maxi Kleber,2022-23,2022-23,31,37,5,25.1,2.1,4.6,1.0,1.5,1.1,3.0,0.7,1.0,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,.456,.667,.348,.711,.592,.571,F,DAL,klebima01
272,Corey Kispert,2022-23,2022-23,23,74,45,28.3,3.9,7.9,1.7,2.7,2.2,5.2,1.0,1.2,0.4,2.4,2.8,1.2,0.4,0.1,0.7,1.3,11.1,.497,.637,.424,.852,.657,.637,G-F,WAS,kispeco01
273,Louis King,2022-23,2022-23,23,1,0,29.0,8.0,13.0,4.0,5.0,4.0,8.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,20.0,.615,.800,.500,.000,.744,.769,F,PHI,kinglo02
274,Braxton Key,2022-23,2022-23,25,3,0,3.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,1.000,1.000,,1.000,1.064,1.000,F,DET,keybr01
275,Walker Kessler,2022-23,2022-23,21,74,40,23.0,4.0,5.6,4.0,5.6,0.0,0.0,1.1,2.1,3.1,5.3,8.4,0.9,0.4,2.3,0.8,2.3,9.2,.720,.723,.333,.516,.702,.721,C,UTA,kesslwa01
276,Luke Kennard,2022-23,2022-23,26,59,14,22.3,3.2,6.5,0.9,1.9,2.3,4.6,0.6,0.7,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3,.492,.487,.494,.949,.684,.666,G,LACMEM,kennalu01
277,Trevor Keels,2022-23,2022-23,19,3,0,2.7,0.3,1.3,0.0,0.0,0.3,1.3,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.0,.250,,.250,,.375,.375,G,NYK,keelstr01
278,Frank Kaminsky,2022-23,2022-23,29,36,0,6.5,0.9,1.8,0.5,0.8,0.4,0.9,0.4,0.4,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5,.492,.600,.394,.875,.635,.595,F-C,ATLHOU,kaminfr01
279,Mfiondu Kabengele,2022-23,2022-23,25,4,0,9.0,0.5,1.8,0.5,1.0,0.0,0.8,0.5,0.5,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8,1.5,.286,.500,.000,1.000,.381,.286,F,BOS,kabenmf01
280,Johnny Juzang,2022-23,2022-23,21,18,0,12.9,1.9,5.8,1.1,2.3,0.8,3.5,0.1,0.2,0.4,1.7,2.2,0.4,0.2,0.2,0.2,0.7,4.8,.337,.488,.238,.500,.411,.409,G,UTA,juzanjo01
281,Nikola Jović,2022-23,2022-23,19,15,8,13.6,1.9,4.6,1.3,2.3,0.5,2.3,1.2,1.3,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5,.406,.588,.229,.947,.530,.464,G-F,MIA,jovicni01
282,Cory Joseph,2022-23,2022-23,31,62,2,19.8,2.4,5.7,1.3,2.8,1.1,2.9,0.9,1.2,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,6.9,.427,.468,.389,.792,.558,.527,G,DET,josepco01
283,DeAndre Jordan,2022-23,2022-23,34,39,8,15.0,2.3,2.9,2.2,2.9,0.0,0.0,0.6,1.2,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1,.765,.763,1.000,.458,.731,.770,C,DEN,jordade01
284,Tyus Jones,2022-23,2022-23,26,80,22,24.3,3.9,8.9,2.4,4.8,1.5,4.1,1.0,1.3,0.4,2.2,2.5,5.2,1.0,0.1,0.9,0.4,10.3,.438,.495,.371,.800,.546,.523,G,MEM,jonesty01
285,Tre Jones,2022-23,2022-23,23,68,65,29.2,5.0,10.9,4.4,8.6,0.7,2.3,2.2,2.5,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,.459,.506,.285,.860,.534,.489,G,SAS,jonestr01
286,Kai Jones,2022-23,2022-23,22,46,0,12.0,1.5,2.6,1.4,2.2,0.1,0.4,0.4,0.6,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4,3.4,.558,.624,.211,.731,.597,.575,F-C,CHO,joneska01
287,Herbert Jones,2022-23,2022-23,24,66,66,29.6,3.6,7.6,2.7,5.1,0.8,2.5,1.9,2.4,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8,.469,.536,.335,.764,.567,.525,F,NOP,joneshe01
288,Derrick Jones Jr.,2022-23,2022-23,25,64,0,14.0,1.8,3.6,1.4,2.3,0.4,1.3,1.0,1.3,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0,.500,.587,.338,.738,.597,.559,F,CHI,jonesde02
289,Damian Jones,2022-23,2022-23,27,41,1,11.6,1.3,2.1,1.1,1.7,0.2,0.4,0.5,0.7,1.0,2.0,3.0,0.4,0.2,0.5,0.6,1.3,3.5,.640,.652,.588,.759,.719,.698,F-C,LALUTA,jonesda03
290,Carlik Jones,2022-23,2022-23,25,7,0,8.0,0.9,2.1,0.4,1.3,0.4,0.9,0.7,1.1,0.1,0.6,0.7,0.9,0.3,0.0,0.3,0.3,2.9,.400,.333,.500,.625,.540,.500,G,CHI,jonesca03
291,Nikola Jokić,2022-23,2022-23,27,69,69,33.7,9.4,14.8,8.5,12.7,0.8,2.2,4.9,6.0,2.4,9.4,11.8,9.8,1.3,0.7,3.6,2.5,24.5,.632,.675,.383,.822,.701,.660,C-F,DEN,jokicni01
292,Stanley Johnson,2022-23,2022-23,26,30,0,15.6,2.2,4.1,1.6,2.7,0.6,1.3,0.9,1.3,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6,5.8,.533,.573,.450,.667,.625,.607,F,SAS,johnsst04
293,Keon Johnson,2022-23,2022-23,20,40,0,10.4,1.7,4.5,1.0,2.4,0.7,2.0,0.7,1.0,0.3,0.8,1.1,1.5,0.5,0.2,1.1,1.1,4.7,.376,.402,.346,.659,.482,.455,G,POR,johnske07
294,Keldon Johnson,2022-23,2022-23,23,63,63,32.7,8.0,17.7,5.9,11.2,2.1,6.5,3.9,5.2,0.9,4.2,5.0,2.9,0.7,0.2,2.1,2.0,22.0,.452,.523,.329,.749,.551,.512,G,SAS,johnske04
295,James Johnson,2022-23,2022-23,35,18,1,9.0,1.2,2.7,1.1,1.9,0.2,0.8,0.2,0.4,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8,2.8,.449,.559,.200,.500,.486,.480,F,IND,johnsja01
296,Jalen Johnson,2022-23,2022-23,21,70,6,14.9,2.3,4.6,1.8,3.1,0.4,1.5,0.7,1.1,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6,.491,.587,.288,.628,.554,.537,F,ATL,johnsja05
297,Cameron Johnson,2022-23,2022-23,26,42,41,28.5,5.3,11.3,2.9,5.2,2.5,6.1,2.4,2.9,0.8,3.6,4.4,1.9,1.2,0.3,0.9,2.0,15.5,.470,.548,.404,.842,.617,.579,F,BRKPHO,johnsca02
298,Alize Johnson,2022-23,2022-23,26,4,0,7.5,0.8,1.5,0.8,1.0,0.0,0.5,0.3,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8,1.8,.500,.750,.000,.500,.509,.500,F,SAS,johnsal02
299,Isaiah Joe,2022-23,2022-23,23,73,10,19.1,3.1,7.0,0.9,1.6,2.2,5.4,1.1,1.4,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,.441,.553,.409,.820,.626,.599,G,OKC,joeis01
300,Ty Jerome,2022-23,2022-23,25,45,2,18.1,2.6,5.4,1.8,3.4,0.8,2.0,0.8,0.9,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9,.488,.546,.389,.927,.594,.560,G,GSW,jeromty01
301,LeBron James,2022-23,2022-23,38,55,54,35.5,11.1,22.2,8.9,15.3,2.2,6.9,4.6,5.9,1.2,7.1,8.3,6.8,0.9,0.6,3.2,1.6,28.9,.500,.580,.321,.768,.583,.549,F-G,LAL,jamesle01
302,Reggie Jackson,2022-23,2022-23,32,68,40,24.4,3.9,9.4,2.5,5.2,1.4,4.2,1.0,1.1,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,.411,.474,.333,.910,.514,.486,G,DENLAC,jacksre01
303,Quenton Jackson,2022-23,2022-23,24,9,0,15.0,2.1,4.7,2.0,3.3,0.1,1.3,1.9,2.4,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2,.452,.600,.083,.773,.542,.464,G,WAS,jacksqu01
304,Justin Jackson,2022-23,2022-23,27,23,0,4.7,0.3,1.2,0.1,0.3,0.2,0.9,0.0,0.1,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,.259,.286,.250,.500,.359,.352,G-F,BOS,jacksju01
305,Jaren Jackson Jr.,2022-23,2022-23,23,63,63,28.4,6.6,13.0,5.0,8.6,1.6,4.5,3.8,4.9,1.7,5.0,6.8,1.0,1.0,3.0,1.7,3.6,18.6,.506,.585,.355,.788,.613,.567,F,MEM,jacksja02
306,Isaiah Jackson,2022-23,2022-23,21,63,12,16.5,2.8,5.0,2.8,4.8,0.0,0.2,1.5,2.3,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2,.563,.582,.143,.651,.595,.566,C-F,IND,jacksis01
307,Frank Jackson,2022-23,2022-23,24,1,0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,.000,.000,.000,,.000,.000,G,UTA,jacksfr01
308,Jaden Ivey,2022-23,2022-23,20,74,73,31.1,5.5,13.3,3.9,8.6,1.6,4.7,3.6,4.8,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3,.416,.457,.343,.747,.528,.477,G,DET,iveyja01
309,Jonathan Isaac,2022-23,2022-23,25,11,0,11.3,2.0,4.8,1.5,3.5,0.5,1.4,0.5,0.8,1.4,2.6,4.0,0.5,1.3,0.4,0.4,0.5,5.0,.415,.421,.400,.556,.483,.472,F,ORL,isaacjo01
310,Kyrie Irving,2022-23,2022-23,30,60,60,37.4,9.9,20.1,6.8,11.8,3.1,8.3,4.1,4.6,1.0,4.1,5.1,5.5,1.1,0.8,2.1,2.8,27.1,.494,.574,.379,.905,.613,.572,G,BRKDAL,irvinky01
311,Brandon Ingram,2022-23,2022-23,25,45,45,34.2,9.0,18.6,7.6,14.9,1.4,3.6,5.3,6.0,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,.484,.507,.390,.882,.582,.522,F,NOP,ingrabr01
312,Joe Ingles,2022-23,2022-23,35,46,0,22.7,2.3,5.4,0.5,1.0,1.8,4.4,0.4,0.5,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9,.435,.556,.409,.857,.616,.603,F-G,MIL,inglejo01
313,Andre Iguodala,2022-23,2022-23,39,8,0,14.1,0.9,1.9,0.8,0.8,0.1,1.1,0.3,0.4,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1,.467,1.000,.111,.667,.521,.500,F-G,GSW,iguodan01
314,Serge Ibaka,2022-23,2022-23,33,16,0,11.6,1.6,3.4,1.3,2.3,0.4,1.1,0.5,0.8,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4,4.1,.481,.556,.333,.615,.553,.537,F-C,MIL,ibakase01
315,Bones Hyland,2022-23,2022-23,22,56,1,19.4,4.1,10.2,2.0,4.6,2.1,5.6,1.5,1.8,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8,.399,.434,.371,.843,.535,.502,G,DENLAC,hylanbo01
316,De'Andre Hunter,2022-23,2022-23,25,67,67,31.7,5.7,12.3,4.2,8.0,1.5,4.3,2.6,3.1,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4,.461,.521,.350,.826,.563,.522,F,ATL,huntede01
317,Jay Huff,2022-23,2022-23,24,7,0,13.6,2.1,3.6,1.3,1.9,0.9,1.7,2.1,2.3,0.9,2.1,3.0,1.4,0.4,0.6,0.7,2.1,7.3,.600,.692,.500,.938,.796,.720,F-C,WAS,huffja01
318,Kevin Huerter,2022-23,2022-23,24,75,75,29.4,5.6,11.5,2.9,4.7,2.7,6.8,1.3,1.7,0.6,2.8,3.3,2.9,1.1,0.3,1.3,2.4,15.2,.485,.604,.402,.725,.617,.603,G,SAC,huertke01
319,Trevor Hudgins,2022-23,2022-23,23,5,0,5.6,0.4,1.8,0.0,0.2,0.4,1.6,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.8,.222,.000,.250,1.000,.436,.333,G,HOU,hudgitr01
320,Caleb Houstan,2022-23,2022-23,20,51,4,15.9,1.3,3.6,0.4,0.9,0.9,2.7,0.3,0.4,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,.363,.435,.338,.833,.508,.489,G-F,ORL,houstca01
321,Danuel House Jr.,2022-23,2022-23,29,56,5,14.4,1.7,3.5,1.0,1.6,0.7,2.0,0.8,1.1,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8,.472,.644,.336,.750,.600,.566,G,PHI,houseda01
322,Talen Horton-Tucker,2022-23,2022-23,22,65,20,20.2,4.0,9.4,3.1,6.3,0.9,3.1,1.9,2.6,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,.419,.485,.286,.750,.508,.467,G-F,UTA,hortota01
